id_reference,type_reference,designation,programme,code_filiere,coeff_avion,longueur_piece_brut_mm,largeur_piece_brut_mm,epaisseur_brut_mm,debit_mm2,magasin,date_reception_OMP,date_besoin_client,date_transmission_proc,livrable,constituant,famille_code_filiere,norm_mat_inge,norm_mat_fab,indice_manufacturing,codes_protections,avion_impacte_pp,complexite_piece_pp,priorite_pp,indice_client_pp,classe_piece_ref_pp,procedes_speciaux_ind,cms_mat_pp,fournisseur_cmde,supplier_cmde,rang_appro,indice_client,factory,usine,priorite,type_cycle,date_emission_commande,quantite_commande,cycle_negocie,advancement_percentage_tooling,date_prev_livraison_outillage,date_reelle_livraison_outillage,advancement_percentage_program,date_prev_livraison_prog,date_reelle_livraison_prog,advancement_percentage_industrialization,date_prev_livraison_indus,date_reelle_livraison_indus,type_lot,date_prev_fin_usinage,date_reelle_fin_usinage,lieu_TS,date_prev_fin_TS,date_reelle_fin_TS,date_prev_reception_QI_fournisseur,date_reelle_reception_QI_fournisseur,lieu_equipement,date_prev_fin_equipement,date_reelle_fin_equipement,date_expedition,quantite_expediee,date_livraison_contractuelle,date_livraison_previsionnelle_S,date_reception_effective,quantite_receptionnee,ecart_commande,date_livraison_contractuelle_initiale,date_liberation,etat_reference,etat_reference,date_creation_nomenclature_appro,date_reception_matiere_fournisseur,date_liberation_previsionelle,quantite_liberee,supplier_achat,fournisseur_achat,indice_client,autonomie_matiere,autonomie_quincaillerie,quantite_FAI,type_cycle,cycle_fil_rouge_1ere_commande,cycle_fil_rouge_recommande,NRC_fil_rouge_total,RC_fil_rouge,cycle_standard_1ere_commande,cycle_standard_recommande,NRC_standard_total,RC_standard,devise,date_affectation,lag_time
31142,PE,Voile FS813+20/FS813+36 (C43/C44) Droit,programme_2,code_filiere_6,1,NA,NA,19.049999239999998,NA,magasin_14,2016-04-13,2016-06-07,2016-04-20,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,"BAPS: 144-005, 188-001 et 176-002",B0QQA25012I3-02,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-04-28,5,60,0,NA,NA,0,NA,NA,100,2016-06-23,2016-06-13,Lot3_Released,2016-06-20,2016-06-21,GEB,2016-07-18,2016-07-02,2016-06-28,NA,USICAP,NA,NA,2016-07-28,5,2016-07-26,2016-08-05,2016-08-05,5,NA,2016-07-26,2016-08-05,Stock Available,Stock disponible,NA,NA,2016-08-02,5,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,50,55,0.035854198,0.003654295,100,110,0.024057789,0.002250943,devise_2,2016-04-28,-59
31144,PE EQUIPEE,Voile droit FS379+58/FS379+38 (C17-C16),programme_2,code_filiere_6,1,520,150,25.39999962,78000,magasin_14,2016-04-13,2016-05-13,2016-04-26,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I4-01,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-12,5,65,0,NA,NA,0,NA,NA,100,2016-06-01,2016-06-06,Lot3_Released,2016-06-16,2016-06-29,MECAPROTEC,2016-06-24,2016-07-01,2016-06-06,NA,ALMERAS,2016-06-29,NA,2016-07-13,1,2016-07-04,2016-07-19,2016-07-19,1,NA,2016-08-09,2016-08-19,Stock Available,Stock disponible,NA,2016-05-25,2016-08-17,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.00629983,110,120,0.03260845,0.003870672,devise_2,2016-05-06,-98
31144,PE EQUIPEE,Voile droit FS379+58/FS379+38 (C17-C16),programme_2,code_filiere_6,1,520,150,25.39999962,78000,magasin_14,2016-04-13,2016-05-13,2016-04-26,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I4-01,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-12,4,65,0,NA,NA,0,NA,NA,100,2016-06-21,2016-06-06,Lot3_Released,2016-07-12,2016-08-09,GEB,2016-07-25,NA,NA,NA,NA,2016-08-01,NA,2016-09-20,4,2016-08-19,2016-09-23,2016-09-23,4,NA,2016-08-09,2016-09-23,Stock Available,Stock disponible,NA,NA,2016-08-17,4,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.00629983,110,120,0.03260845,0.003870672,devise_2,2016-05-06,-133
31145,PE,Encadrement hublot 13G,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,A,A162,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-09,5,105,0,NA,NA,0,NA,NA,100,2016-07-03,2016-05-18,Lot3_Released,2016-07-15,2016-06-02,NMF,2016-07-28,NA,2016-07-08,NA,FGA STRUCTURE,NA,NA,2016-08-17,1,2016-08-05,2016-08-18,2016-08-18,1,NA,2016-10-06,2016-08-18,Stock Available,Stock disponible,NA,NA,2016-10-13,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-78
31145,PE,Encadrement hublot 13G,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,A,A162,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,3,A00,factory_1,usine_1,NA,Standard,2016-05-09,1,105,0,NA,NA,0,NA,NA,0,NA,NA,Lot3_Released,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-12-01,1,2016-09-02,2016-12-06,2016-12-06,1,NA,2016-10-06,2016-12-06,Stock Available,Stock disponible,NA,NA,2016-10-13,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-188
31145,PE,Encadrement hublot 13G,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,A,A162,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-09,1,105,0,NA,NA,0,NA,NA,0,2016-07-18,2016-05-18,Lot3_Released,2016-08-22,NA,NA,2016-09-19,NA,NA,NA,NA,NA,NA,2016-10-19,1,2016-09-02,2016-10-21,2016-10-21,1,NA,2016-10-06,2016-10-21,Stock Available,Stock disponible,NA,NA,2016-10-13,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-142
31145,PE,Encadrement hublot 13G,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,A,A162,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,5,A00,factory_1,usine_1,NA,Standard,2016-05-09,1,105,0,NA,NA,0,NA,NA,0,NA,NA,Lot3_Released,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-02,2016-12-26,2016-12-23,1,NA,2016-10-06,2016-12-23,Stock Available,Stock disponible,NA,NA,2016-10-13,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-205
31146,PE,Encadrement hublot 13D,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,a,NA,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-09,4,105,0,NA,NA,0,NA,NA,0,2016-07-18,2016-06-08,Lot3_Released,2016-08-22,2016-08-19,NMF,2016-09-19,NA,NA,NA,NA,NA,NA,2016-10-04,2,2016-09-02,2016-10-06,2016-10-06,2,NA,2016-10-06,2016-10-06,Stock Available,Stock disponible,NA,NA,2016-10-13,2,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-127
31146,PE,Encadrement hublot 13D,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,a,NA,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,3,A00,factory_1,usine_1,NA,Standard,2016-05-09,1,105,0,NA,NA,0,NA,NA,0,2016-07-18,2016-06-08,Lot3_Released,2016-08-22,2016-08-19,NMF,2016-09-19,NA,NA,NA,NA,NA,NA,2016-12-01,1,2016-09-02,2016-12-06,2016-12-06,1,NA,2016-10-06,2016-12-06,Stock Available,Stock disponible,NA,NA,2016-10-13,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-188
31146,PE,Encadrement hublot 13D,programme_2,code_filiere_14,1,800,580,50.79999924,464000,magasin_4,2016-04-13,2016-06-01,2016-04-28,TRUE,FALSE,famille_code_filiere_4,BAMS514-004,BAMS514-004,a,NA,P2_MSN5,NA,P0,A00,2,NA,NA,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-09,5,105,0,NA,NA,0,NA,NA,100,2016-07-18,2016-06-08,Lot3_Released,2016-08-22,2016-06-14,NMF,2016-09-19,2016-08-01,2016-07-08,NA,NA,NA,NA,2016-08-18,1,2016-08-05,2016-08-22,2016-08-22,1,NA,2016-10-06,2016-08-22,Stock Available,Stock disponible,NA,NA,2016-10-13,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,85,95,0.077746998,0.041030532,170,190,0.059631192,0.035197953,devise_2,2016-05-09,-82
31147,PE,DOUBLEUR FS813+36 (C45) Droit + Gauche,programme_2,code_filiere_10,2,300,75,1.80340004,22500,magasin_14,2016-04-13,2016-06-07,2016-05-23,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-000,B0QQA2504A0-04,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-06-06,10,47,0,NA,NA,0,NA,NA,100,2016-06-15,2016-06-20,NA,2016-06-29,2016-08-22,NA,NA,NA,NA,NA,MECAHERS,NA,NA,2016-09-21,10,2016-08-26,2016-09-23,2016-09-23,10,0,2016-08-10,2016-09-28,Stock Available,Stock disponible,NA,NA,NA,10,supplier_13,fournisseur_13,A00,TRUE,FALSE,10,Standard,37,25,0.018475073,6.347e-4,74,50,0.011096774,3.40641e-4,devise_1,2016-06-03,-113
31150,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_13,supplier_13,2,NA,NA,NA,NA,Standard,2016-05-13,8,82,100,2016-07-11,2016-07-06,NA,NA,NA,100,2016-07-06,2016-06-20,NA,2016-08-16,NA,MECAP,2016-09-09,NA,NA,NA,MECAHERS,NA,NA,2017-01-25,8,2016-11-25,2017-02-03,2017-02-08,5,NA,2016-09-04,2017-02-08,Stock Available,Stock disponible,NA,NA,NA,5,supplier_13,fournisseur_13,A00,TRUE,FALSE,10,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-11,-271
31150,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_16,supplier_16,1,NA,NA,NA,NA,Speedshop,2016-04-28,11,28,NA,2016-05-24,2016-05-20,100,NA,NA,NA,2016-05-24,2016-05-20,NA,2016-05-31,2016-06-01,NA,2016-06-07,2016-06-18,NA,NA,NA,NA,NA,2016-07-21,1,2016-06-06,2016-07-25,2016-07-25,10,1,2016-06-06,2016-07-25,Stock Available,Stock disponible,NA,NA,NA,10,supplier_13,fournisseur_13,A00,TRUE,FALSE,10,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-11,-73
31150,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_16,supplier_16,2,NA,NA,NA,NA,Standard,2016-04-28,1,28,NA,2016-05-24,2016-05-20,100,NA,NA,NA,2016-05-24,2016-05-20,NA,2016-05-31,2016-06-01,NA,2016-06-07,2016-06-18,NA,NA,NA,NA,NA,NA,1,2016-06-06,2016-08-29,2016-08-29,1,-9,2016-06-06,2016-08-29,Stock Available,Stock disponible,NA,NA,NA,1,supplier_13,fournisseur_13,A00,TRUE,FALSE,10,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-11,-108
31150,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-05-13,2,82,100,2016-07-11,2016-07-06,NA,NA,NA,100,2016-07-06,2016-06-20,NA,2016-08-16,NA,MECAP,2016-09-09,NA,NA,NA,MECAHERS,NA,NA,2016-10-12,2,2016-09-05,2016-10-15,2016-10-15,2,NA,2016-09-04,2016-10-15,Stock Available,Stock disponible,NA,NA,NA,2,supplier_16,fournisseur_16,A00,TRUE,FALSE,10,Speedshop,28,0,0.079815219,0.003774126,56,0,0.079815219,0.003396713,devise_2,2016-04-27,-155
31150,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-05-13,2,82,100,2016-07-11,2016-07-06,NA,NA,NA,100,2016-07-06,2016-06-20,NA,2016-08-16,NA,MECAP,2016-09-09,NA,NA,NA,MECAHERS,NA,NA,2016-10-12,2,2016-09-05,2016-10-15,2016-10-15,2,NA,2016-09-04,2016-10-15,Stock Available,Stock disponible,NA,NA,NA,2,supplier_13,fournisseur_13,A00,TRUE,FALSE,10,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-11,-155
31151,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_16,supplier_16,1,NA,NA,NA,NA,Standard,2016-04-28,11,28,NA,2016-05-24,2016-05-21,100,NA,NA,NA,2016-05-24,2016-05-20,NA,2016-05-31,2016-06-18,NA,2016-06-07,2016-06-20,NA,NA,NA,NA,NA,2016-07-21,5,2016-06-06,2016-07-25,2016-07-25,10,1,2016-06-06,2016-07-25,Stock Available,Stock disponible,NA,NA,NA,10,supplier_16,fournisseur_16,A00,TRUE,FALSE,10,Speedshop,28,0,0.079815219,0.003774126,56,0,0.079815219,0.003396713,devise_2,2016-04-27,-73
31151,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-05-13,6,82,100,2016-07-11,2016-07-06,NA,NA,NA,100,2016-07-06,2016-06-20,NA,2016-08-16,NA,MECAP,2016-09-09,NA,NA,NA,MECAHERS,NA,NA,2016-10-13,6,2016-09-05,2016-10-19,2016-10-19,6,NA,2016-09-04,2016-10-19,Stock Available,Stock disponible,NA,NA,NA,6,supplier_16,fournisseur_16,A00,TRUE,FALSE,10,Speedshop,28,0,0.079815219,0.003774126,56,0,0.079815219,0.003396713,devise_2,2016-04-27,-159
31151,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_13,supplier_13,2,NA,NA,NA,NA,Standard,2016-05-13,4,82,100,2016-07-11,2016-07-06,NA,NA,NA,100,2016-07-06,2016-06-20,NA,2016-08-16,NA,MECAP,2016-09-09,NA,NA,NA,MECAHERS,NA,NA,2016-11-08,4,2016-09-05,2016-11-11,2016-11-11,4,NA,2016-09-04,2016-11-11,Stock Available,Stock disponible,NA,NA,NA,4,supplier_13,fournisseur_13,A00,TRUE,FALSE,10,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-11,-182
31151,PE,FS379 38-58 D+G PAN INF AVANT,programme_2,code_filiere_2,2,920,200,1.600000024,184000,magasin_4,2016-04-13,2016-05-13,2016-04-21,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-03,fournisseur_16,supplier_16,2,NA,NA,NA,NA,Standard,2016-04-28,1,28,NA,2016-05-24,2016-05-21,100,NA,NA,NA,2016-05-24,2016-05-20,NA,2016-05-31,2016-06-18,NA,2016-06-07,2016-06-20,NA,NA,NA,NA,NA,2016-07-21,5,2016-06-06,2016-08-29,2016-08-29,1,0,2016-06-06,2016-08-29,Stock Available,Stock disponible,NA,NA,NA,1,supplier_16,fournisseur_16,A00,TRUE,FALSE,10,Speedshop,28,0,0.079815219,0.003774126,56,0,0.079815219,0.003396713,devise_2,2016-04-27,-108
31152,PE,FS379+72 (CADRE 18 G) PAN INF AVANT,programme_2,code_filiere_2,1,910,165,1.600200057,150150,magasin_19,2016-04-13,2016-05-13,2016-05-24,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_Test3,NA,P1,A00,2,"BAPS: 144-005, 188-000, 176-002",B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-06-06,5,82,0,NA,NA,0,NA,NA,100,2016-07-25,2016-06-29,NA,2016-08-23,2016-07-18,NA,2016-09-16,2016-08-04,NA,NA,MECAHERS,NA,NA,2016-08-26,5,2016-09-28,2016-08-29,2016-08-29,5,0,2016-09-28,2016-08-29,Stock Available,Stock disponible,NA,NA,NA,5,supplier_13,fournisseur_13,A00,TRUE,FALSE,5,Standard,58,25,0.63368305,0.004644353,116,50,0.285184751,0.002295424,devise_1,2016-06-03,-108
31152,PE,FS379+72 (CADRE 18 G) PAN INF AVANT,programme_2,code_filiere_2,1,910,165,1.600200057,150150,magasin_19,2016-04-13,2016-05-13,2016-05-24,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_Test3,NA,P1,A00,2,"BAPS: 144-005, 188-000, 176-002",B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-06-06,5,82,0,NA,NA,0,NA,NA,100,2016-07-25,2016-06-29,NA,2016-08-23,2016-07-18,NA,2016-09-16,2016-08-04,NA,NA,MECAHERS,NA,NA,2016-08-26,5,2016-09-28,2016-08-29,2016-08-29,5,0,2016-09-28,2016-08-29,Stock Available,Stock disponible,NA,NA,NA,5,supplier_16,fournisseur_16,A00,TRUE,FALSE,5,Standard,28,0,0.003140073,0.003774126,56,0,0.003140073,0.003396713,devise_2,2016-06-03,-108
31153,PE,FS379+72 (CADRE 18 D) PAN INF AVANT,programme_2,code_filiere_2,1,910,165,1.600200057,150150,magasin_19,2016-04-13,2016-05-13,2016-05-24,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_Test3,NA,P1,A00,2,"BAPS: 144-005, 188-000, 176-002",B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-06-06,5,82,0,NA,NA,0,NA,NA,100,2016-07-25,2016-06-29,NA,2016-08-23,2016-08-23,NA,2016-09-16,NA,NA,NA,MECAHERS,NA,NA,2016-09-21,5,2016-09-28,2016-09-23,2016-09-23,5,0,2016-09-28,2016-09-23,Stock Available,Stock disponible,NA,NA,NA,5,supplier_16,fournisseur_16,A00,TRUE,FALSE,5,Standard,28,0,0.003140073,0.003774126,56,0,0.003140073,0.003396713,devise_2,2016-06-03,-133
31153,PE,FS379+72 (CADRE 18 D) PAN INF AVANT,programme_2,code_filiere_2,1,910,165,1.600200057,150150,magasin_19,2016-04-13,2016-05-13,2016-05-24,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A025,P2_Test3,NA,P1,A00,2,"BAPS: 144-005, 188-000, 176-002",B0QQA2504A0-03,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-06-06,5,82,0,NA,NA,0,NA,NA,100,2016-07-25,2016-06-29,NA,2016-08-23,2016-08-23,NA,2016-09-16,NA,NA,NA,MECAHERS,NA,NA,2016-09-21,5,2016-09-28,2016-09-23,2016-09-23,5,0,2016-09-28,2016-09-23,Stock Available,Stock disponible,NA,NA,NA,5,supplier_13,fournisseur_13,A00,TRUE,FALSE,5,Standard,58,25,0.63368305,0.004644353,116,50,0.285184751,0.002295424,devise_1,2016-06-03,-133
31154,PE EQUIPEE,Beam LRU,programme_2,code_filiere_16,1,294,63,25.39999962,18522,magasin_14,2016-04-13,2016-09-15,2016-04-28,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-200/12,AMS-QQ-A-200/12,a,A025,P2_Test3,NA,P2,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 /,B0QQA25012I4-01,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-17,4,65,0,NA,NA,0,NA,NA,100,2016-06-23,2016-06-16,Lot3_Released,2016-07-14,2016-07-11,NA,2016-07-27,2016-07-20,2016-07-13,NA,NA,2016-08-04,2016-08-03,2016-09-14,4,2016-08-10,2016-09-20,2016-09-20,4,NA,2016-08-10,2016-09-20,Stock Available,Stock disponible,NA,NA,2016-08-18,4,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.002589385,110,120,0.03260845,0.001576549,devise_2,2016-05-10,-5
31154,PE EQUIPEE,Beam LRU,programme_2,code_filiere_16,1,294,63,25.39999962,18522,magasin_14,2016-04-13,2016-09-15,2016-04-28,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-200/12,AMS-QQ-A-200/12,a,A025,P2_Test3,NA,P2,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 /,B0QQA25012I4-01,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-17,5,65,0,NA,NA,0,NA,NA,100,2016-06-23,2016-06-16,Lot3_Released,2016-07-14,2016-07-11,NA,2016-07-27,2016-07-20,2016-07-13,NA,NA,2016-08-04,2016-08-03,2016-08-29,1,2016-08-10,2016-08-29,2016-08-29,1,NA,2016-08-10,2016-08-29,Stock Available,Stock disponible,NA,NA,2016-08-18,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.002589385,110,120,0.03260845,0.001576549,devise_2,2016-05-10,17
31155,PE EQUIPEE,Plate porte <8e>crou Jonction (C25) FS509,programme_2,code_filiere_10,6,80,30,1.269999981,2400,magasin_14,2016-04-13,2016-06-03,2016-04-27,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,a,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-000,B0QQA2504A0-11,fournisseur_13,supplier_13,2,NA,NA,NA,NA,Standard,2016-05-19,19,47,0,NA,NA,0,NA,NA,100,2016-05-27,2016-05-30,NA,2016-06-10,2016-06-29,MECAP,2016-07-06,2016-07-11,NA,NA,MECAHERS,2016-08-19,2016-08-19,NA,NA,2016-11-04,2016-11-08,2016-11-08,19,NA,2016-07-23,2016-11-08,Stock Available,Stock disponible,NA,NA,NA,19,supplier_13,fournisseur_13,A00,TRUE,FALSE,30,Standard,37,25,0.018475073,0.001133341,74,50,0.011096774,6.32687e-4,devise_1,2016-05-13,-158
31155,PE EQUIPEE,Plate porte <8e>crou Jonction (C25) FS509,programme_2,code_filiere_10,6,80,30,1.269999981,2400,magasin_14,2016-04-13,2016-06-03,2016-04-27,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,a,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-000,B0QQA2504A0-11,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-05-19,11,47,0,NA,NA,0,NA,NA,100,2016-05-27,2016-05-30,NA,2016-06-10,2016-06-29,MECAP,2016-07-06,2016-07-11,NA,NA,MECAHERS,2016-08-19,2016-08-19,2016-09-28,11,2016-08-29,2016-10-04,2016-10-04,11,0,2016-07-23,2016-10-04,Stock Available,Stock disponible,NA,NA,NA,11,supplier_13,fournisseur_13,A00,TRUE,FALSE,30,Standard,37,25,0.018475073,0.001133341,74,50,0.011096774,6.32687e-4,devise_1,2016-05-13,-123
